run_id,scenario,is_attack,window_start_ns,request_rate,put_ratio,get_ratio,delete_ratio,reject_ratio,error_ratio,latency_mean_us,latency_p95_us,input_mean_bytes,input_max_bytes,cpu_percent_mean,rss_kb_mean,key_reuse_ratio,request_reuse_ratio,operation_transition_ratio,idle_mean_us,idle_p95_us,idle_cv
bursty-07,bursty,0,1786522200000000000,5.0,1.0,0.0,0.0,0.0,0.0,188470.74852000002,225808.18039999995,102.0,102.0,0.1987789152370021,1276.0,0.28,0.28,0.0,10882.897625,80982.171,2.434837043871613
bursty-07,bursty,0,1786522205000000000,5.2,1.0,0.0,0.0,0.0,0.0,183610.94723076926,212441.18524999998,102.0,102.0,0.5955827207574229,1276.0,0.23076923076923073,0.23076923076923073,0.0,10555.365800000001,81532.30420000001,2.4820157062976245
bursty-07,bursty,0,1786522210000000000,5.2,1.0,0.0,0.0,0.0,0.0,180549.13365384613,213378.37450000003,102.0,102.0,0.1991968952877089,1276.0,0.3846153846153846,0.3846153846153846,0.0,13907.32964,81236.1682,2.11431740449444
bursty-07,bursty,0,1786522215000000000,5.0,1.0,0.0,0.0,0.0,0.0,189374.12668000002,224773.561,102.0,102.0,0.1991737200545785,1276.0,0.31999999999999995,0.31999999999999995,0.0,10981.518666666669,81076.82805000001,2.4143668595087875
bursty-07,bursty,0,1786522220000000000,3.4,1.0,0.0,0.0,0.0,0.0,193805.99311764704,221596.94019999995,102.0,102.0,0.331112297601259,1276.0,0.0,0.0,0.0,11021.476375,81426.96100000001,2.4219043419273687
bursty-08,bursty,0,1786522235000000000,5.2,1.0,0.0,0.0,0.0,0.0,166634.71615384615,190675.20775,102.0,102.0,0.49727213354897637,1280.0,0.15384615384615385,0.15384615384615385,0.0,10630.37932,82750.6286,2.5022898489296312
bursty-08,bursty,0,1786522240000000000,5.6,1.0,0.0,0.0,0.0,0.0,166736.74735714286,186405.80394999997,102.0,102.0,0.19920776783917163,1280.0,0.5,0.5,0.0,12986.97474074074,81874.4658,2.216016403569671
bursty-08,bursty,0,1786522245000000000,5.8,1.0,0.0,0.0,0.0,0.0,165213.85858620692,184601.8676,102.0,102.0,0.5965837876103145,1280.0,0.27586206896551724,0.27586206896551724,0.0,9600.003785714285,82659.12419999999,2.640312454167087
bursty-08,bursty,0,1786522250000000000,5.6,1.0,0.0,0.0,0.0,0.0,167797.86225,179639.16105,102.0,102.0,0.1989556557000396,1280.0,0.3571428571428571,0.3571428571428571,0.0,12828.68462962963,81699.8352,2.237074458347612
bursty-08,bursty,0,1786522255000000000,5.6,1.0,0.0,0.0,0.0,0.0,169651.86578571427,198980.63365,102.0,102.0,0.39800984745082335,1280.0,0.3928571428571429,0.3928571428571429,0.0,9884.26837037037,81869.9406,2.582763063864544
bursty-08,bursty,0,1786522260000000000,5.6,1.0,0.0,0.0,0.0,0.0,165763.69328571428,194815.39529999997,102.0,102.0,0.19918623201897706,1280.0,0.4285714285714286,0.4285714285714286,0.0,12867.25811111111,80953.18209999999,2.2194033339276307
bursty-08,bursty,0,1786522265000000000,5.4,1.0,0.0,0.0,0.0,0.0,171393.31274074074,195457.2896,102.0,102.0,0.5960458586845859,1280.0,0.11111111111111116,0.11111111111111116,0.0,10201.405923076924,81611.10825,2.532705417632299
bursty-08,bursty,0,1786522270000000000,5.2,1.0,0.0,0.0,0.0,0.0,176485.1721153846,234019.9715,102.0,102.0,0.19886029881553885,1280.0,0.34615384615384615,0.34615384615384615,0.0,10478.19664,81162.0864,2.4905488889117127
bursty-08,bursty,0,1786522275000000000,5.2,1.0,0.0,0.0,0.0,0.0,189085.66026923078,219604.78800000003,102.0,102.0,0.19810684345827034,1280.0,0.23076923076923073,0.23076923076923073,0.0,10696.05048,81017.3704,2.4305021706521566
bursty-08,bursty,0,1786522280000000000,5.0,1.0,0.0,0.0,0.0,0.0,186304.17688,212616.4884,102.0,102.0,0.39834616161771336,1280.0,0.28,0.28,0.0,11082.948208333333,81199.80219999999,2.393457045228988
bursty-08,bursty,0,1786522285000000000,0.4,1.0,0.0,0.0,0.0,0.0,198569.64750000002,207422.09475000002,102.0,102.0,0.0,0.0,0.0,0.0,0.0,719.538,719.538,0.0
bursty-09,bursty,0,1786522295000000000,2.8,1.0,0.0,0.0,0.0,0.0,194744.64792857142,212322.16495,102.0,102.0,0.33131303679454177,1284.0,0.4285714285714286,0.4285714285714286,0.0,7231.530999999999,33963.507399999886,2.957371713937624
bursty-09,bursty,0,1786522300000000000,4.8,1.0,0.0,0.0,0.0,0.0,198668.98133333333,235394.2416,102.0,102.0,0.39724389000660965,1284.0,0.25,0.25,0.0,11457.61752173913,81445.8993,2.3666985092379473
bursty-09,bursty,0,1786522305000000000,5.0,1.0,0.0,0.0,0.0,0.0,191000.48908,217563.13919999998,102.0,102.0,0.24841135991945448,1284.0,0.31999999999999995,0.31999999999999995,0.0,11010.609375,81100.29315000001,2.407467696610541
bursty-09,bursty,0,1786522310000000000,5.0,1.0,0.0,0.0,0.0,0.0,190325.72240000003,215001.9478,102.0,102.0,0.19887169823809897,1284.0,0.040000000000000036,0.040000000000000036,0.0,10961.5015,81249.4864,2.424328063236865
bursty-09,bursty,0,1786522315000000000,4.6,1.0,0.0,0.0,0.0,0.0,202036.01578260868,227919.4308,102.0,102.0,0.39799671388859903,1284.0,0.3913043478260869,0.3913043478260869,0.0,8347.716772727274,76630.83384999994,2.7498852592227205
bursty-09,bursty,0,1786522320000000000,4.8,1.0,0.0,0.0,0.0,0.0,197923.62525,227669.37344999998,102.0,102.0,0.19905038832192867,1284.0,0.25,0.25,0.0,11613.892695652174,81412.27549999999,2.327386884490319
bursty-09,bursty,0,1786522325000000000,4.8,1.0,0.0,0.0,0.0,0.0,194082.95479166668,225445.91965,102.0,102.0,0.1989817493014276,1284.0,0.375,0.375,0.0,11369.413217391304,81043.9527,2.3748704226071595
bursty-09,bursty,0,1786522330000000000,5.0,1.0,0.0,0.0,0.0,0.0,196760.48964,256562.61779999995,102.0,102.0,0.39734726221745814,1284.0,0.31999999999999995,0.31999999999999995,0.0,11205.554458333332,81480.51079999999,2.3707260926236664
bursty-09,bursty,0,1786522335000000000,5.0,1.0,0.0,0.0,0.0,0.0,181283.65988000002,206468.5894,102.0,102.0,0.3981679443408129,1284.0,0.56,0.56,0.0,11108.847,82094.24539999999,2.4295295093766374
bursty-09,bursty,0,1786522340000000000,5.4,1.0,0.0,0.0,0.0,0.0,180026.26125925925,202385.0257,102.0,102.0,0.39587753126278785,1284.0,0.18518518518518523,0.18518518518518523,0.0,10257.409076923077,81461.68175,2.523890959771963
bursty-09,bursty,0,1786522345000000000,1.8,1.0,0.0,0.0,0.0,0.0,189823.73655555554,225118.9018,102.0,102.0,0.0,1284.0,0.0,0.0,0.0,10995.534125,53780.90724999995,2.4480523806619963
error_storm-00,error_storm,1,1786524210000000000,0.4,0.0,1.0,0.0,0.0,1.0,194410.86599999998,199079.51249999998,13.0,13.0,0.0,0.0,0.5,0.5,0.0,3201.787,3201.787,0.0
error_storm-00,error_storm,1,1786524215000000000,5.0,0.0,1.0,0.0,0.0,1.0,192258.35376000003,210872.88059999997,13.0,13.0,0.19842306503360502,1280.0,0.96,0.96,0.0,3257.6789166666663,3551.4163499999995,0.3599192654926501
error_storm-00,error_storm,1,1786524220000000000,5.2,0.0,1.0,0.0,0.0,1.0,189263.27926923076,201418.06650000002,13.0,13.0,0.3970490560493973,1280.0,0.9615384615384616,0.9615384615384616,0.0,3043.36816,4009.2243999999973,0.18242774936198689
error_storm-00,error_storm,1,1786524225000000000,5.2,0.0,1.0,0.0,0.0,1.0,192646.15446153845,208459.53324999998,13.0,13.0,0.3978136298720426,1280.0,0.9615384615384616,0.9615384615384616,0.0,3235.89244,3588.8311999999996,0.3116657613408613
error_storm-00,error_storm,1,1786524230000000000,5.0,0.0,1.0,0.0,0.0,1.0,193538.61516,210944.81659999996,13.0,13.0,0.19773189963574858,1280.0,0.96,0.96,0.0,3368.715291666667,4138.855449999999,0.38877453176656696
error_storm-00,error_storm,1,1786524235000000000,5.0,0.0,1.0,0.0,0.0,1.0,193728.21452,218094.08319999996,13.0,13.0,0.39781261602482987,1280.0,0.96,0.96,0.0,3327.4251666666664,5032.895349999997,0.35113726820557134
error_storm-00,error_storm,1,1786524240000000000,5.2,0.0,1.0,0.0,0.0,1.0,192292.0681923077,206733.94675,13.0,13.0,0.39822183868255595,1280.0,0.9615384615384616,0.9615384615384616,0.0,3112.2917599999996,3656.992,0.10947545540418382
error_storm-00,error_storm,1,1786524245000000000,5.2,0.0,1.0,0.0,0.0,1.0,192198.49261538463,209209.94499999998,13.0,13.0,0.39588262385237266,1280.0,0.9615384615384616,0.9615384615384616,0.0,3273.32192,3530.9937999999997,0.35685625454353753
error_storm-00,error_storm,1,1786524250000000000,5.0,0.0,1.0,0.0,0.0,1.0,192287.29903999998,210673.5158,13.0,13.0,0.19873398265210523,1280.0,0.96,0.96,0.0,3057.8025,3385.1879000000004,0.0609913368018119
error_storm-00,error_storm,1,1786524255000000000,4.8,0.0,1.0,0.0,0.0,1.0,204422.08345833336,221700.88935,13.0,13.0,0.5968206692574167,1280.0,0.9583333333333334,0.9583333333333334,0.0,3078.13,3529.3650999999995,0.11109717084408471
error_storm-00,error_storm,1,1786524260000000000,4.4,0.0,1.0,0.0,0.0,1.0,209939.77836363635,243130.66995,13.0,13.0,0.24700729200798646,1280.0,0.9545454545454546,0.9545454545454546,0.0,3162.8239047619045,4029.339,0.15004115830402845
error_storm-01,error_storm,1,1786524275000000000,3.8,0.0,1.0,0.0,0.0,1.0,180044.8455263158,202226.12509999992,13.0,13.0,0.33198741750025945,1272.0,0.9473684210526316,0.9473684210526316,0.0,2904.179166666667,3293.459,0.07835376563545662
error_storm-01,error_storm,1,1786524280000000000,5.2,0.0,1.0,0.0,0.0,1.0,187929.30084615384,208874.89224999998,13.0,13.0,0.3976689760388738,1272.0,0.9615384615384616,0.9615384615384616,0.0,3026.545,3409.4951999999994,0.08119483226185974
error_storm-01,error_storm,1,1786524285000000000,5.6,0.0,1.0,0.0,0.0,1.0,178219.6162142857,201226.4841,13.0,13.0,0.3974412438613685,1272.0,0.9642857142857143,0.9642857142857143,0.0,3086.4542962962964,3538.3950999999997,0.07827856173643472
error_storm-01,error_storm,1,1786524290000000000,5.6,0.0,1.0,0.0,0.0,1.0,175572.19560714284,192249.64390000002,13.0,13.0,0.3977988582821685,1272.0,0.9642857142857143,0.9642857142857143,0.0,3037.3663333333334,3765.8138,0.10769940449534193
error_storm-01,error_storm,1,1786524295000000000,5.4,0.0,1.0,0.0,0.0,1.0,177209.0884814815,192741.0607,13.0,13.0,0.39699339830604446,1272.0,0.962962962962963,0.962962962962963,0.0,2987.972923076923,3340.26475,0.07185902641235166
error_storm-01,error_storm,1,1786524300000000000,5.6,0.0,1.0,0.0,0.0,1.0,178489.85503571428,204895.16245,13.0,13.0,0.3981770306197173,1272.0,0.9642857142857143,0.9642857142857143,0.0,2955.0394444444446,3391.2422,0.10018229473551364
error_storm-01,error_storm,1,1786524305000000000,5.4,0.0,1.0,0.0,0.0,1.0,182212.75992592593,203353.1663,13.0,13.0,0.19883255346930961,1272.0,0.962962962962963,0.962962962962963,0.0,2995.7235384615387,3307.5657499999998,0.07107100584133562
error_storm-01,error_storm,1,1786524310000000000,5.6,0.0,1.0,0.0,0.0,1.0,175592.47667857143,191578.62459999998,13.0,13.0,0.39808540206419657,1272.0,0.9642857142857143,0.9642857142857143,0.0,3084.874111111111,3747.909199999999,0.1268526602733038
error_storm-01,error_storm,1,1786524315000000000,5.6,0.0,1.0,0.0,0.0,1.0,174470.6065357143,193883.0405,13.0,13.0,0.39743984434475166,1272.0,0.9642857142857143,0.9642857142857143,0.0,2991.4234074074075,3465.9161,0.10343885141085706
error_storm-01,error_storm,1,1786524320000000000,5.4,0.0,1.0,0.0,0.0,1.0,183359.3241111111,203720.5254,13.0,13.0,0.1992410039476447,1272.0,0.962962962962963,0.962962962962963,0.0,2955.6577307692305,3309.14925,0.06724431931954797
error_storm-01,error_storm,1,1786524325000000000,1.6,0.0,1.0,0.0,0.0,1.0,172638.671375,182022.11685,13.0,13.0,0.0,1272.0,0.875,0.875,0.0,3058.996714285714,3782.6738999999993,0.14042476103287083
error_storm-02,error_storm,1,1786524335000000000,2.2,0.0,1.0,0.0,0.0,1.0,192076.85463636366,212425.1745,13.0,13.0,0.49471095758858097,1272.0,0.9090909090909091,0.9090909090909091,0.0,3111.2768,3328.18725,0.043331993116359366
error_storm-02,error_storm,1,1786524340000000000,5.0,0.0,1.0,0.0,0.0,1.0,192962.47736000002,217153.77579999994,13.0,13.0,0.3980681163448573,1272.0,0.96,0.96,0.0,3010.5454583333335,3323.699,0.11180943862368706
error_storm-02,error_storm,1,1786524345000000000,5.2,0.0,1.0,0.0,0.0,1.0,190837.09353846154,211607.2315,13.0,13.0,0.1990019691055791,1272.0,0.9615384615384616,0.9615384615384616,0.0,3232.12668,3571.7839999999987,0.38701951874632656
error_storm-02,error_storm,1,1786524350000000000,5.0,0.0,1.0,0.0,0.0,1.0,194223.22804000002,213458.7398,13.0,13.0,0.49267790354299906,1272.0,0.96,0.96,0.0,3363.1779583333337,4840.717999999998,0.3588711598969559
error_storm-02,error_storm,1,1786524355000000000,4.8,0.0,1.0,0.0,0.0,1.0,206780.85454166666,249934.62879999998,13.0,13.0,0.19878014627392113,1272.0,0.9583333333333334,0.9583333333333334,0.0,3210.4976086956526,3425.1436,0.17091046960101883
error_storm-02,error_storm,1,1786524360000000000,5.0,0.0,1.0,0.0,0.0,1.0,201637.21912,219423.713,13.0,13.0,0.3979100861524679,1272.0,0.96,0.96,0.0,3470.44875,5562.915499999996,0.41816335705850305
error_storm-02,error_storm,1,1786524365000000000,4.8,0.0,1.0,0.0,0.0,1.0,205333.66270833334,236078.27044999998,13.0,13.0,0.3953400698287315,1272.0,0.9583333333333334,0.9583333333333334,0.0,3088.686826086957,3531.4334,0.09016072562012054
error_storm-02,error_storm,1,1786524370000000000,4.8,0.0,1.0,0.0,0.0,1.0,199965.61908333332,214739.12274999998,13.0,13.0,0.39772074575784255,1272.0,0.9583333333333334,0.9583333333333334,0.0,3120.954695652174,3601.724,0.08247855032251494
error_storm-02,error_storm,1,1786524375000000000,5.0,0.0,1.0,0.0,0.0,1.0,199762.25012,224594.951,13.0,13.0,0.19862440542740117,1272.0,0.96,0.96,0.0,3124.009625,3669.5899999999997,0.0946432443061549
error_storm-02,error_storm,1,1786524380000000000,4.8,0.0,1.0,0.0,0.0,1.0,204063.417375,222965.4349,13.0,13.0,0.3977425024031377,1272.0,0.9583333333333334,0.9583333333333334,0.0,3120.754608695652,3637.5757999999996,0.09628191927236578
error_storm-02,error_storm,1,1786524385000000000,3.0,0.0,1.0,0.0,0.0,1.0,201296.9764,216652.95399999997,13.0,13.0,0.3315753490167512,1272.0,0.9333333333333333,0.9333333333333333,0.0,3546.1457857142855,5327.241549999999,0.3666760798902258
error_storm-03,error_storm,1,1786524395000000000,0.2,0.0,1.0,0.0,0.0,1.0,195628.893,195628.893,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
error_storm-03,error_storm,1,1786524400000000000,5.0,0.0,1.0,0.0,0.0,1.0,201262.57124,223677.97319999998,13.0,13.0,0.1988744988096635,1284.0,0.96,0.96,0.0,3074.4304166666666,3482.5083999999997,0.08655416584742011
error_storm-03,error_storm,1,1786524405000000000,5.0,0.0,1.0,0.0,0.0,1.0,197743.87076000002,215422.70059999998,13.0,13.0,0.5955066685017931,1284.0,0.96,0.96,0.0,3146.7145,3850.1847,0.13063094442813
error_storm-03,error_storm,1,1786524410000000000,5.0,0.0,1.0,0.0,0.0,1.0,198485.28304,227394.25899999996,13.0,13.0,0.19883350051999682,1284.0,0.96,0.96,0.0,3314.0545,3930.851499999999,0.3729800855953423
error_storm-03,error_storm,1,1786524415000000000,5.0,0.0,1.0,0.0,0.0,1.0,195518.52544,209408.54659999997,13.0,13.0,0.39463026598074763,1284.0,0.96,0.96,0.0,3104.5236666666665,3524.0093,0.14758533738575869
error_storm-03,error_storm,1,1786524420000000000,5.0,0.0,1.0,0.0,0.0,1.0,196317.86136,213861.98239999998,13.0,13.0,0.39764558629623015,1284.0,0.96,0.96,0.0,3078.1795,3743.2424499999997,0.10099484614102759
error_storm-03,error_storm,1,1786524425000000000,5.2,0.0,1.0,0.0,0.0,1.0,190894.71038461538,200746.34175,13.0,13.0,0.3972623897893698,1284.0,0.9615384615384616,0.9615384615384616,0.0,3365.07892,4003.994999999999,0.35337726789238283
error_storm-03,error_storm,1,1786524430000000000,5.0,0.0,1.0,0.0,0.0,1.0,196301.46284000002,223571.86659999998,13.0,13.0,0.19888519695977444,1284.0,0.96,0.96,0.0,3248.6362083333333,3614.3150499999997,0.3081625196076605
error_storm-03,error_storm,1,1786524435000000000,5.0,0.0,1.0,0.0,0.0,1.0,195619.16364,210811.8372,13.0,13.0,0.3966006672644856,1284.0,0.96,0.96,0.0,3104.6366666666668,3660.4086499999994,0.10381728967384116
error_storm-03,error_storm,1,1786524440000000000,4.8,0.0,1.0,0.0,0.0,1.0,200082.13324999998,227620.5432,13.0,13.0,0.2486999337798624,1284.0,0.9583333333333334,0.9583333333333334,0.0,3555.297695652174,6748.277299999994,0.4061425762385058
error_storm-03,error_storm,1,1786524445000000000,4.8,0.0,1.0,0.0,0.0,1.0,195268.22225,209422.65829999998,13.0,13.0,0.39729905060485216,1284.0,0.9583333333333334,0.9583333333333334,0.0,3447.73047826087,5011.725999999999,0.35788088427184184
error_storm-04,error_storm,1,1786524460000000000,3.4,0.0,1.0,0.0,0.0,1.0,197477.2342352941,224156.3264,13.0,13.0,0.3314337822570108,1280.0,0.9411764705882353,0.9411764705882353,0.0,3386.5728125,5079.57975,0.45467385817165984
error_storm-04,error_storm,1,1786524465000000000,5.0,0.0,1.0,0.0,0.0,1.0,197232.07491999998,212027.1072,13.0,13.0,0.39618347151577277,1280.0,0.96,0.96,0.0,3262.171333333333,3608.6727999999994,0.32595242238052896
error_storm-04,error_storm,1,1786524470000000000,4.8,0.0,1.0,0.0,0.0,1.0,201895.56350000002,222627.34615,13.0,13.0,0.398217815811355,1280.0,0.9583333333333334,0.9583333333333334,0.0,3152.836608695652,4645.182599999999,0.19631126751601974
error_storm-04,error_storm,1,1786524475000000000,5.0,0.0,1.0,0.0,0.0,1.0,197767.37932,217827.1844,13.0,13.0,0.3953700068825616,1280.0,0.96,0.96,0.0,3237.8645833333335,3818.639349999999,0.3221424626801506
error_storm-04,error_storm,1,1786524480000000000,5.0,0.0,1.0,0.0,0.0,1.0,195940.70356,210964.1066,13.0,13.0,0.3976421085354332,1280.0,0.96,0.96,0.0,3652.481333333333,7258.73414999999,0.4321256775258355
error_storm-04,error_storm,1,1786524485000000000,5.0,0.0,1.0,0.0,0.0,1.0,200633.26916000003,218262.4768,13.0,13.0,0.1982910926624934,1280.0,0.96,0.96,0.0,3170.2459583333334,4125.408849999999,0.1267231657687023
error_storm-04,error_storm,1,1786524490000000000,5.2,0.0,1.0,0.0,0.0,1.0,189097.54946153847,204736.53824999998,13.0,13.0,0.3966792379647587,1280.0,0.9615384615384616,0.9615384615384616,0.0,3315.48348,5930.962399999991,0.32539941309398696
error_storm-04,error_storm,1,1786524495000000000,5.0,0.0,1.0,0.0,0.0,1.0,196429.84484,215913.995,13.0,13.0,0.19879086667966378,1280.0,0.96,0.96,0.0,3368.2472083333337,4181.349299999998,0.36178657214937876
error_storm-04,error_storm,1,1786524500000000000,5.0,0.0,1.0,0.0,0.0,1.0,190810.26524,212934.12759999995,13.0,13.0,0.3976222644109722,1280.0,0.96,0.96,0.0,3377.545291666667,5273.756449999994,0.3812512203363532
error_storm-04,error_storm,1,1786524505000000000,5.2,0.0,1.0,0.0,0.0,1.0,193133.18292307694,210383.084,13.0,13.0,0.3977020668420944,1280.0,0.9615384615384616,0.9615384615384616,0.0,3478.62568,5631.673399999994,0.3842416369600557
error_storm-04,error_storm,1,1786524510000000000,1.6,0.0,1.0,0.0,0.0,1.0,194600.50925,217229.713,13.0,13.0,0.0,1280.0,0.875,0.875,0.0,2909.3117142857145,3227.0701999999997,0.09095283762133234
error_storm-05,error_storm,1,1786524520000000000,1.8,0.0,1.0,0.0,0.0,1.0,183737.54555555555,215496.00939999998,13.0,13.0,0.0,1280.0,0.8888888888888888,0.8888888888888888,0.0,3007.2311250000002,3322.5671,0.06746063270000366
error_storm-05,error_storm,1,1786524525000000000,5.0,0.0,1.0,0.0,0.0,1.0,192214.05272,220207.92759999997,13.0,13.0,0.1989334924811883,1280.0,0.96,0.96,0.0,2980.6494166666666,3220.01675,0.08742802372729948
error_storm-05,error_storm,1,1786524530000000000,5.2,0.0,1.0,0.0,0.0,1.0,192264.46546153846,209966.50024999998,13.0,13.0,0.39666148957595626,1280.0,0.9615384615384616,0.9615384615384616,0.0,3361.0986,4735.254999999998,0.2627781918882481
error_storm-05,error_storm,1,1786524535000000000,5.0,0.0,1.0,0.0,0.0,1.0,196504.17248,217889.5348,13.0,13.0,0.39796803866076236,1280.0,0.96,0.96,0.0,3359.9044166666667,3481.02945,0.391650813945568
error_storm-05,error_storm,1,1786524540000000000,5.0,0.0,1.0,0.0,0.0,1.0,194813.84388,215648.90359999996,13.0,13.0,0.39741067348300047,1280.0,0.96,0.96,0.0,3168.5160416666663,3607.4554,0.08783353043366869
error_storm-05,error_storm,1,1786524545000000000,5.0,0.0,1.0,0.0,0.0,1.0,196989.74752,209850.8148,13.0,13.0,0.39778065610025604,1280.0,0.96,0.96,0.0,3263.912291666667,3538.62055,0.35576416363411156
error_storm-05,error_storm,1,1786524550000000000,5.0,0.0,1.0,0.0,0.0,1.0,197366.88368,222087.6876,13.0,13.0,0.3971299320528061,1280.0,0.96,0.96,0.0,3452.7495,4853.445849999996,0.3873299109127921
error_storm-05,error_storm,1,1786524555000000000,5.4,0.0,1.0,0.0,0.0,1.0,183993.6318888889,206471.18050000002,13.0,13.0,0.39688363350973166,1280.0,0.962962962962963,0.962962962962963,0.0,3240.3628461538465,3572.8585,0.30798242974850726
error_storm-05,error_storm,1,1786524560000000000,5.0,0.0,1.0,0.0,0.0,1.0,198147.88267999998,219396.05199999997,13.0,13.0,0.1987715635119342,1280.0,0.96,0.96,0.0,3177.962625,5058.613099999997,0.24148871330874025
error_storm-05,error_storm,1,1786524565000000000,5.0,0.0,1.0,0.0,0.0,1.0,195394.43724,214727.56720000002,13.0,13.0,0.39646504122155213,1280.0,0.96,0.96,0.0,3302.4950833333332,4067.663199999999,0.33172835002087464
error_storm-05,error_storm,1,1786524570000000000,3.4,0.0,1.0,0.0,0.0,1.0,196657.00970588234,221310.6722,13.0,13.0,0.3274976803322927,1280.0,0.9411764705882353,0.9411764705882353,0.0,3115.074,3694.233,0.10060301217956553
error_storm-06,error_storm,1,1786524585000000000,5.2,0.0,1.0,0.0,0.0,1.0,183499.44065384616,196217.85225,13.0,13.0,0.49366714200638484,1280.0,0.9615384615384616,0.9615384615384616,0.0,3260.8329200000003,4566.2393999999995,0.33817314323871916
error_storm-06,error_storm,1,1786524590000000000,5.0,0.0,1.0,0.0,0.0,1.0,192261.01987999998,218285.3644,13.0,13.0,0.19726352429179922,1280.0,0.96,0.96,0.0,3317.5317083333334,4423.510449999998,0.3648572709127578
error_storm-06,error_storm,1,1786524595000000000,5.0,0.0,1.0,0.0,0.0,1.0,200265.00908,223397.84999999998,13.0,13.0,0.3981159431856007,1280.0,0.96,0.96,0.0,3113.0399166666666,3471.59505,0.08525730626001755
error_storm-06,error_storm,1,1786524600000000000,5.0,0.0,1.0,0.0,0.0,1.0,197536.11456000002,216176.82899999997,13.0,13.0,0.39802606445068556,1280.0,0.96,0.96,0.0,3486.32775,5085.029649999997,0.37475716488114613
error_storm-06,error_storm,1,1786524605000000000,4.8,0.0,1.0,0.0,0.0,1.0,200073.19941666667,223444.70345,13.0,13.0,0.39330264019855105,1280.0,0.9583333333333334,0.9583333333333334,0.0,3174.1485217391305,3491.6173,0.07275463823124999
error_storm-06,error_storm,1,1786524610000000000,5.0,0.0,1.0,0.0,0.0,1.0,202740.86127999998,228182.28559999994,13.0,13.0,0.19828794795015922,1280.0,0.96,0.96,0.0,3100.4870416666668,3695.548849999999,0.10642877297600212
error_storm-06,error_storm,1,1786524615000000000,5.0,0.0,1.0,0.0,0.0,1.0,195399.54788,225172.1612,13.0,13.0,0.39580567607442285,1280.0,0.96,0.96,0.0,3255.9022083333334,3535.739,0.2235433031857096
error_storm-06,error_storm,1,1786524620000000000,5.0,0.0,1.0,0.0,0.0,1.0,193893.69655999998,224251.862,13.0,13.0,0.19921791766987457,1280.0,0.96,0.96,0.0,3076.0511666666666,3542.2441499999995,0.09289481232696858
error_storm-06,error_storm,1,1786524625000000000,5.0,0.0,1.0,0.0,0.0,1.0,201638.66739999998,220936.26679999998,13.0,13.0,0.3965597541862997,1280.0,0.96,0.96,0.0,3070.0382916666663,3588.4906999999994,0.08119028730727913
error_storm-06,error_storm,1,1786524630000000000,4.8,0.0,1.0,0.0,0.0,1.0,202893.73325000002,225503.32245,13.0,13.0,0.3964403315515061,1280.0,0.9583333333333334,0.9583333333333334,0.0,3042.751347826087,3439.3104999999996,0.08021499647094552
error_storm-06,error_storm,1,1786524635000000000,0.2,0.0,1.0,0.0,0.0,1.0,190109.225,190109.225,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
error_storm-07,error_storm,1,1786524645000000000,3.0,0.0,1.0,0.0,0.0,1.0,201179.6604,213748.3657,13.0,13.0,0.33082139687305573,1280.0,0.9333333333333333,0.9333333333333333,0.0,3247.0710714285715,4065.1073499999998,0.1568040099164922
error_storm-07,error_storm,1,1786524650000000000,5.4,0.0,1.0,0.0,0.0,1.0,184130.82303703704,206994.8534,13.0,13.0,0.3976828575260877,1280.0,0.962962962962963,0.962962962962963,0.0,3192.3450769230767,3482.0445,0.2992445700182495
error_storm-07,error_storm,1,1786524655000000000,5.2,0.0,1.0,0.0,0.0,1.0,192180.5876153846,215235.37075,13.0,13.0,0.19896976143620113,1280.0,0.9615384615384616,0.9615384615384616,0.0,3378.66208,4326.403199999998,0.3376651562740702
error_storm-07,error_storm,1,1786524660000000000,5.0,0.0,1.0,0.0,0.0,1.0,194733.39096000002,216679.9956,13.0,13.0,0.3971807674097003,1280.0,0.96,0.96,0.0,3390.5279583333336,4325.290099999999,0.3858855151250102
