run_id,scenario,is_attack,window_start_ns,request_rate,put_ratio,get_ratio,delete_ratio,reject_ratio,error_ratio,latency_mean_us,latency_p95_us,input_mean_bytes,input_max_bytes,cpu_percent_mean,rss_kb_mean
large_value-09,large_value,0,1784491150000000000,3.8,1.0,0.0,0.0,0.0,0.0,195400.8577894737,228180.18399999983,3078.0,3078.0,0.24893738661829332,1280.0
steady-00,steady,0,1784489310000000000,0.2,0.0,1.0,0.0,0.0,1.0,154016.96,154016.96,6.0,6.0,0.0,0.0
steady-00,steady,0,1784489315000000000,4.6,0.2608695652173913,0.4782608695652174,0.2608695652173913,0.0,0.5217391304347826,213717.9086521739,328560.03250000003,22.695652173913043,70.0,0.19818418104172503,1276.0
steady-00,steady,0,1784489320000000000,5.2,0.23076923076923078,0.5,0.2692307692307692,0.0,0.5769230769230769,180451.09880769232,287849.2965,20.76923076923077,70.0,0.3970939930274282,1276.0
steady-00,steady,0,1784489325000000000,5.6,0.25,0.5,0.25,0.0,0.35714285714285715,171386.3167142857,301417.50714999996,22.0,70.0,0.39715608750226317,1276.0
steady-00,steady,0,1784489330000000000,4.2,0.2857142857142857,0.47619047619047616,0.23809523809523808,0.0,0.38095238095238093,223580.7464285714,377990.495,24.285714285714285,70.0,0.39602521958112386,1276.0
steady-00,steady,0,1784489335000000000,4.4,0.22727272727272727,0.5454545454545454,0.22727272727272727,0.0,0.36363636363636365,207436.29336363636,311280.08405,20.545454545454547,70.0,0.19895657997562446,1276.0
steady-00,steady,0,1784489340000000000,4.6,0.2608695652173913,0.4782608695652174,0.2608695652173913,0.0,0.34782608695652173,215539.53352173913,389873.1125,22.695652173913043,70.0,0.5947518586403568,1276.0
steady-00,steady,0,1784489345000000000,4.8,0.25,0.5,0.25,0.0,0.2916666666666667,197775.00995833334,317785.6461499999,22.0,70.0,0.19825378128916638,1276.0
steady-00,steady,0,1784489350000000000,4.4,0.22727272727272727,0.5,0.2727272727272727,0.0,0.4090909090909091,216575.9582727273,349088.8674,20.545454545454547,70.0,0.19697939387726787,1276.0
steady-00,steady,0,1784489355000000000,4.6,0.2608695652173913,0.5217391304347826,0.21739130434782608,0.0,0.34782608695652173,201692.462,346303.2153,22.695652173913043,70.0,0.39795707531235625,1276.0
steady-00,steady,0,1784489360000000000,4.6,0.2608695652173913,0.4782608695652174,0.2608695652173913,0.0,0.43478260869565216,186875.21269565218,311293.2473999999,22.695652173913043,70.0,0.4970265155787112,1276.0
steady-01,steady,0,1784489375000000000,2.8,0.2857142857142857,0.5,0.21428571428571427,0.0,0.14285714285714285,237682.49085714287,366615.69964999997,24.285714285714285,70.0,0.3308383483513994,1268.0
steady-01,steady,0,1784489380000000000,4.6,0.2608695652173913,0.4782608695652174,0.2608695652173913,0.0,0.391304347826087,206029.66091304348,340488.82379999995,22.695652173913043,70.0,0.3973864430928201,1268.0
steady-01,steady,0,1784489385000000000,4.6,0.21739130434782608,0.5217391304347826,0.2608695652173913,0.0,0.34782608695652173,195901.53930434783,341493.48380000005,19.91304347826087,70.0,0.39717103814457005,1268.0
steady-01,steady,0,1784489390000000000,4.4,0.2727272727272727,0.5,0.22727272727272727,0.0,0.4090909090909091,224163.20045454547,359790.23629999993,23.454545454545453,70.0,0.1988977745674086,1268.0
steady-01,steady,0,1784489395000000000,4.4,0.22727272727272727,0.5,0.2727272727272727,0.0,0.45454545454545453,216631.8372272727,372328.85545,20.545454545454547,70.0,0.3950707159033673,1268.0
steady-01,steady,0,1784489400000000000,5.0,0.28,0.48,0.24,0.0,0.32,191450.16599999997,332925.17279999994,23.92,70.0,0.19772630371110228,1268.0
steady-01,steady,0,1784489405000000000,5.0,0.24,0.52,0.24,0.0,0.4,191028.1206,303009.12059999997,21.36,70.0,0.5967274599232264,1268.0
steady-01,steady,0,1784489410000000000,4.4,0.22727272727272727,0.5,0.2727272727272727,0.0,0.4090909090909091,205981.28386363637,329719.6863,20.545454545454547,70.0,0.19792069054893108,1268.0
steady-01,steady,0,1784489415000000000,4.8,0.25,0.5,0.25,0.0,0.375,205238.77533333332,301374.74655,22.0,70.0,0.5958002063283523,1268.0
steady-01,steady,0,1784489420000000000,4.2,0.2857142857142857,0.47619047619047616,0.23809523809523808,0.0,0.2857142857142857,221040.45766666665,392570.256,24.285714285714285,70.0,0.19711360652271945,1268.0
steady-01,steady,0,1784489425000000000,0.8,0.25,0.5,0.25,0.0,0.0,330673.27625,442882.99405000004,22.0,70.0,0.9925944789044352,1268.0
steady-04,steady,0,1784489560000000000,3.2,0.25,0.5,0.25,0.0,0.25,203660.415625,297211.68675,22.0,70.0,0.0,1284.0
steady-04,steady,0,1784489565000000000,4.6,0.2608695652173913,0.4782608695652174,0.2608695652173913,0.0,0.17391304347826086,202107.56713043476,317092.7445,22.695652173913043,70.0,0.3981458663374095,1284.0
steady-04,steady,0,1784489570000000000,4.6,0.2608695652173913,0.4782608695652174,0.2608695652173913,0.0,0.34782608695652173,205763.4166521739,312998.8336,22.695652173913043,70.0,0.19864208035498834,1284.0
steady-04,steady,0,1784489575000000000,4.8,0.25,0.5,0.25,0.0,0.5416666666666666,201780.23479166665,326707.65775,22.0,70.0,0.5963309458296099,1284.0
steady-04,steady,0,1784489580000000000,5.8,0.2413793103448276,0.5172413793103449,0.2413793103448276,0.0,0.4827586206896552,161379.98375862068,196472.17619999996,21.448275862068964,70.0,0.198953278946006,1284.0
steady-04,steady,0,1784489585000000000,5.0,0.24,0.52,0.24,0.0,0.44,185256.39331999997,301742.29819999996,21.36,70.0,0.1989166622620716,1284.0
steady-04,steady,0,1784489590000000000,5.6,0.25,0.5,0.25,0.0,0.4642857142857143,170807.80860714286,299709.5253,22.0,70.0,0.39753754686280607,1284.0
steady-04,steady,0,1784489595000000000,5.0,0.24,0.48,0.28,0.0,0.44,183523.4238,290591.8622,21.36,70.0,0.596944206255482,1284.0
